<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>
FXMM	D	20180430	000000	1428.6000000	1430.2000000	1428.1000000	1429.5000000	9363
FXMM	D	20180502	000000	1429.6000000	1430.2000000	1428.0000000	1430.2000000	18112
FXMM	D	20180503	000000	1430.4000000	1430.4000000	1429.1000000	1430.4000000	21773
FXMM	D	20180504	000000	1430.8000000	1432.0000000	1430.0000000	1430.7000000	96853
FXMM	D	20180507	000000	1431.2000000	1431.2000000	1430.6000000	1431.0000000	29598
FXMM	D	20180508	000000	1431.0000000	1431.4000000	1430.6000000	1431.4000000	49953
FXMM	D	20180510	000000	1431.4000000	1433.0000000	1428.4000000	1431.5000000	55545
FXMM	D	20180511	000000	1431.6000000	1432.5000000	1431.6000000	1431.8000000	18652
FXMM	D	20180514	000000	1431.8000000	1432.9000000	1431.8000000	1432.8000000	19644
FXMM	D	20180515	000000	1432.0000000	1432.4000000	1431.5000000	1432.4000000	13229
FXMM	D	20180516	000000	1432.3000000	1432.9000000	1432.2000000	1432.6000000	14024
FXMM	D	20180517	000000	1432.8000000	1433.5000000	1432.6000000	1432.7000000	10945
FXMM	D	20180518	000000	1433.2000000	1434.8000000	1432.8000000	1432.9000000	11562
FXMM	D	20180521	000000	1433.0000000	1434.1000000	1433.0000000	1433.0000000	26146
FXMM	D	20180522	000000	1433.1000000	1433.4000000	1433.0000000	1433.3000000	9414
FXMM	D	20180523	000000	1434.1000000	1434.2000000	1433.5000000	1433.7000000	8989
FXMM	D	20180524	000000	1433.1000000	1434.1000000	1433.0000000	1433.8000000	22482
FXMM	D	20180525	000000	1434.6000000	1434.6000000	1433.8000000	1434.2000000	11298
FXMM	D	20180528	000000	1433.7000000	1434.7000000	1433.7000000	1434.4000000	16844
FXMM	D	20180529	000000	1434.5000000	1434.8000000	1434.4000000	1434.8000000	10729
FXMM	D	20180530	000000	1434.8000000	1435.1000000	1434.8000000	1434.9000000	5866
FXMM	D	20180531	000000	1435.4000000	1435.8000000	1434.5000000	1435.1000000	6700
FXMM	D	20180601	000000	1435.8000000	1435.8000000	1434.5000000	1435.5000000	46924
FXMM	D	20180604	000000	1435.8000000	1435.8000000	1435.6000000	1435.6000000	23064
FXMM	D	20180605	000000	1435.6000000	1435.9000000	1435.1000000	1435.7000000	8908
FXMM	D	20180606	000000	1435.7000000	1436.1000000	1435.7000000	1436.1000000	11776
FXMM	D	20180607	000000	1436.6000000	1436.6000000	1436.2000000	1436.2000000	12672
FXMM	D	20180608	000000	1436.5000000	1436.6000000	1436.4000000	1436.6000000	11331
FXMM	D	20180609	000000	1437.0000000	1437.3000000	1437.0000000	1437.2000000	4537
FXMM	D	20180611	000000	1437.0000000	1437.4000000	1436.4000000	1437.4000000	27502
FXMM	D	20180613	000000	1436.9000000	1437.7000000	1436.7000000	1437.6000000	10607
FXMM	D	20180614	000000	1437.7000000	1437.9000000	1437.5000000	1437.9000000	6265
FXMM	D	20180615	000000	1438.0000000	1438.2000000	1438.0000000	1438.1000000	6478
FXMM	D	20180618	000000	1438.7000000	1439.2000000	1438.1000000	1438.4000000	13129
FXMM	D	20180619	000000	1439.3000000	1440.9000000	1438.4000000	1438.6000000	31298
FXMM	D	20180620	000000	1440.8000000	1440.8000000	1438.3000000	1439.0000000	6183
FXMM	D	20180621	000000	1439.0000000	1440.3000000	1438.3000000	1439.1000000	6223
FXMM	D	20180622	000000	1439.1000000	1439.5000000	1439.1000000	1439.5000000	23511
FXMM	D	20180625	000000	1439.4000000	1439.7000000	1438.2000000	1439.7000000	7757
FXMM	D	20180626	000000	1439.7000000	1440.1000000	1439.4000000	1440.0000000	8519
FXMM	D	20180627	000000	1440.3000000	1440.6000000	1440.3000000	1440.4000000	6202
FXMM	D	20180628	000000	1440.3000000	1440.8000000	1439.8000000	1440.8000000	8893
FXMM	D	20180629	000000	1440.4000000	1441.5000000	1440.4000000	1441.2000000	7394
FXMM	D	20180702	000000	1441.3000000	1441.6000000	1441.3000000	1441.5000000	10564
FXMM	D	20180703	000000	1441.6000000	1441.9000000	1441.6000000	1441.7000000	8237
FXMM	D	20180704	000000	1441.9000000	1442.2000000	1441.9000000	1442.0000000	22136
FXMM	D	20180705	000000	1442.4000000	1442.9000000	1442.1000000	1442.2000000	10862
FXMM	D	20180706	000000	1442.0000000	1442.5000000	1440.3000000	1442.5000000	8816
FXMM	D	20180709	000000	1442.6000000	1442.8000000	1442.6000000	1442.8000000	11631
FXMM	D	20180710	000000	1442.8000000	1443.6000000	1442.8000000	1443.1000000	18022
FXMM	D	20180711	000000	1443.1000000	1443.4000000	1442.2000000	1443.4000000	9376
FXMM	D	20180712	000000	1443.2000000	1443.7000000	1442.6000000	1443.7000000	7039
FXMM	D	20180713	000000	1443.6000000	1444.0000000	1443.6000000	1444.0000000	14090
FXMM	D	20180716	000000	1444.8000000	1444.8000000	1444.0000000	1444.3000000	13680
FXMM	D	20180717	000000	1444.4000000	1444.6000000	1444.4000000	1444.4000000	14934
FXMM	D	20180718	000000	1444.8000000	1444.8000000	1444.5000000	1444.7000000	5490
FXMM	D	20180719	000000	1444.8000000	1445.0000000	1444.6000000	1444.8000000	17508
FXMM	D	20180720	000000	1445.0000000	1446.0000000	1444.9000000	1445.1000000	17494
FXMM	D	20180723	000000	1445.2000000	1445.4000000	1445.2000000	1445.2000000	44682
FXMM	D	20180724	000000	1447.4000000	1447.4000000	1445.2000000	1445.5000000	21366
FXMM	D	20180725	000000	1445.6000000	1445.8000000	1445.6000000	1445.6000000	10494
FXMM	D	20180726	000000	1446.2000000	1447.2000000	1445.5000000	1445.8000000	7785
FXMM	D	20180727	000000	1445.8000000	1446.1000000	1445.5000000	1446.1000000	5506
FXMM	D	20180730	000000	1445.4000000	1446.3000000	1444.0000000	1446.1000000	5958
FXMM	D	20180731	000000	1447.0000000	1447.1000000	1446.3000000	1446.5000000	22724
FXMM	D	20180801	000000	1446.9000000	1447.0000000	1446.8000000	1446.8000000	6730
FXMM	D	20180802	000000	1446.8000000	1447.2000000	1446.8000000	1447.1000000	13792
FXMM	D	20180803	000000	1448.0000000	1448.2000000	1446.9000000	1447.6000000	27779
FXMM	D	20180806	000000	1447.6000000	1447.9000000	1447.6000000	1447.9000000	8162
FXMM	D	20180807	000000	1448.3000000	1448.7000000	1448.1000000	1448.3000000	14708
FXMM	D	20180808	000000	1459.8000000	1459.8000000	1444.0000000	1448.7000000	50206
FXMM	D	20180809	000000	1447.1000000	1449.0000000	1435.1000000	1448.9000000	29568
FXMM	D	20180810	000000	1448.0000000	1455.0000000	1447.5000000	1449.4000000	20934
FXMM	D	20180813	000000	1449.4000000	1449.8000000	1446.0000000	1449.1000000	50900
FXMM	D	20180814	000000	1448.4000000	1449.9000000	1448.4000000	1449.7000000	13197
FXMM	D	20180815	000000	1449.7000000	1451.5000000	1449.0000000	1450.2000000	23229
FXMM	D	20180816	000000	1452.7000000	1453.7000000	1450.3000000	1450.4000000	7958
FXMM	D	20180817	000000	1452.9000000	1452.9000000	1450.4000000	1450.7000000	15878
FXMM	D	20180820	000000	1451.5000000	1451.5000000	1450.8000000	1451.0000000	4482
FXMM	D	20180821	000000	1450.2000000	1453.0000000	1450.2000000	1451.1000000	9985
FXMM	D	20180822	000000	1451.3000000	1451.3000000	1451.1000000	1451.2000000	12262
FXMM	D	20180823	000000	1451.3000000	1452.9000000	1451.3000000	1451.6000000	31575
FXMM	D	20180824	000000	1453.0000000	1453.0000000	1450.0000000	1451.2000000	16172
FXMM	D	20180827	000000	1450.0000000	1452.2000000	1450.0000000	1452.0000000	9292
FXMM	D	20180828	000000	1452.2000000	1452.3000000	1452.1000000	1452.2000000	15232
FXMM	D	20180829	000000	1452.2000000	1452.8000000	1452.2000000	1452.5000000	32735
FXMM	D	20180830	000000	1453.0000000	1453.0000000	1452.6000000	1452.6000000	11390
FXMM	D	20180831	000000	1452.7000000	1453.0000000	1410.0000000	1453.0000000	48878
FXMM	D	20180903	000000	1453.0000000	1453.5000000	1448.1000000	1453.4000000	6910
FXMM	D	20180904	000000	1453.4000000	1454.0000000	1453.4000000	1453.6000000	25761
FXMM	D	20180905	000000	1453.8000000	1454.0000000	1453.7000000	1453.9000000	4944
FXMM	D	20180906	000000	1454.0000000	1454.1000000	1453.9000000	1453.9000000	11559
FXMM	D	20180907	000000	1454.1000000	1454.8000000	1454.1000000	1454.3000000	13660
FXMM	D	20180910	000000	1454.8000000	1455.1000000	1454.8000000	1455.1000000	19034
FXMM	D	20180911	000000	1455.1000000	1456.8000000	1455.1000000	1455.2000000	11004
FXMM	D	20180912	000000	1454.8000000	1456.0000000	1454.8000000	1455.3000000	13468
FXMM	D	20180913	000000	1456.0000000	1456.0000000	1455.1000000	1455.4000000	10818
FXMM	D	20180914	000000	1455.6000000	1455.7000000	1455.1000000	1455.7000000	7591
FXMM	D	20180917	000000	1455.8000000	1456.0000000	1455.8000000	1455.8000000	9811
FXMM	D	20180918	000000	1457.0000000	1459.7000000	1454.0000000	1456.1000000	32317
FXMM	D	20180919	000000	1456.0000000	1456.4000000	1456.0000000	1456.2000000	9517
FXMM	D	20180920	000000	1456.3000000	1457.9000000	1454.2000000	1456.4000000	32482
FXMM	D	20180921	000000	1456.3000000	1457.4000000	1456.3000000	1456.7000000	11295
FXMM	D	20180924	000000	1456.7000000	1456.8000000	1456.4000000	1456.7000000	13983
FXMM	D	20180925	000000	1456.7000000	1457.0000000	1456.5000000	1456.8000000	12129
FXMM	D	20180926	000000	1457.0000000	1457.1000000	1456.7000000	1457.0000000	10663
FXMM	D	20180927	000000	1457.0000000	1457.3000000	1456.9000000	1457.2000000	32267
FXMM	D	20180928	000000	1457.2000000	1457.6000000	1457.2000000	1457.5000000	11666
FXMM	D	20181001	000000	1457.6000000	1457.8000000	1457.6000000	1457.7000000	7818
FXMM	D	20181002	000000	1457.8000000	1458.0000000	1457.0000000	1457.8000000	12006
FXMM	D	20181003	000000	1457.8000000	1458.2000000	1457.8000000	1458.1000000	6808
FXMM	D	20181004	000000	1458.1000000	1459.0000000	1458.1000000	1458.4000000	19735
FXMM	D	20181005	000000	1458.2000000	1459.8000000	1456.9000000	1459.3000000	11005
FXMM	D	20181008	000000	1459.4000000	1459.7000000	1459.4000000	1459.7000000	7033
FXMM	D	20181009	000000	1459.9000000	1460.1000000	1459.9000000	1460.1000000	7300
FXMM	D	20181010	000000	1461.4000000	1462.8000000	1460.5000000	1461.1000000	18343
FXMM	D	20181011	000000	1461.2000000	1462.0000000	1460.6000000	1461.1000000	17072
FXMM	D	20181012	000000	1460.2000000	1462.6000000	1455.0000000	1461.4000000	9489
FXMM	D	20181015	000000	1458.5000000	1461.7000000	1458.5000000	1461.5000000	17516
FXMM	D	20181016	000000	1461.6000000	1461.9000000	1461.6000000	1461.6000000	7227
FXMM	D	20181017	000000	1461.8000000	1462.1000000	1461.8000000	1462.1000000	19461
FXMM	D	20181018	000000	1462.0000000	1462.4000000	1462.0000000	1462.4000000	10174
FXMM	D	20181019	000000	1462.1000000	1462.8000000	1460.7000000	1462.6000000	18467
FXMM	D	20181022	000000	1462.8000000	1463.2000000	1461.7000000	1463.0000000	31602
FXMM	D	20181023	000000	1463.3000000	1464.7000000	1461.9000000	1463.2000000	14041
FXMM	D	20181024	000000	1463.4000000	1463.7000000	1463.4000000	1463.7000000	17091
FXMM	D	20181025	000000	1463.5000000	1464.1000000	1463.5000000	1464.0000000	19017
FXMM	D	20181026	000000	1464.0000000	1465.0000000	1464.0000000	1464.4000000	15949
FXMM	D	20181029	000000	1464.5000000	1464.9000000	1463.2000000	1464.8000000	7506
FXMM	D	20181030	000000	1465.4000000	1465.9000000	1465.2000000	1465.4000000	8179
FXMM	D	20181031	000000	1465.4000000	1467.8000000	1465.2000000	1465.6000000	4453
FXMM	D	20181101	000000	1467.8000000	1467.8000000	1466.0000000	1466.2000000	9465
FXMM	D	20181102	000000	1467.9000000	1467.9000000	1466.5000000	1466.7000000	11224
FXMM	D	20181106	000000	1467.8000000	1470.0000000	1466.5000000	1468.9000000	41359
FXMM	D	20181107	000000	1468.9000000	1468.9000000	1466.6000000	1467.6000000	19426
FXMM	D	20181108	000000	1467.7000000	1468.9000000	1467.7000000	1468.0000000	15184
FXMM	D	20181109	000000	1468.0000000	1469.1000000	1468.0000000	1468.4000000	30611
FXMM	D	20181112	000000	1468.1000000	1468.7000000	1467.5000000	1468.6000000	10733
FXMM	D	20181113	000000	1469.0000000	1469.0000000	1468.5000000	1469.0000000	17037
FXMM	D	20181114	000000	1469.5000000	1469.5000000	1469.3000000	1469.5000000	7999
FXMM	D	20181115	000000	1469.3000000	1469.9000000	1468.0000000	1469.8000000	29897
FXMM	D	20181116	000000	1470.0000000	1470.2000000	1470.0000000	1470.2000000	13196
FXMM	D	20181119	000000	1470.3000000	1472.5000000	1469.9000000	1470.1000000	11178
FXMM	D	20181120	000000	1472.0000000	1472.9000000	1470.2000000	1470.4000000	9546
FXMM	D	20181121	000000	1470.6000000	1470.6000000	1470.4000000	1470.6000000	10767
FXMM	D	20181122	000000	1472.3000000	1472.4000000	1470.7000000	1470.9000000	6911
FXMM	D	20181123	000000	1470.9000000	1471.2000000	1470.2000000	1471.1000000	11172
FXMM	D	20181126	000000	1472.4000000	1472.4000000	1469.8000000	1471.7000000	18396
FXMM	D	20181127	000000	1472.4000000	1472.5000000	1471.9000000	1471.9000000	20653
FXMM	D	20181128	000000	1472.2000000	1472.4000000	1472.2000000	1472.4000000	9142
FXMM	D	20181129	000000	1472.5000000	1472.7000000	1472.5000000	1472.7000000	10205
FXMM	D	20181130	000000	1473.5000000	1474.4000000	1472.8000000	1473.0000000	6139
FXMM	D	20181203	000000	1473.4000000	1473.6000000	1473.1000000	1473.6000000	16855
FXMM	D	20181204	000000	1473.8000000	1473.9000000	1473.7000000	1473.9000000	17372
FXMM	D	20181205	000000	1473.5000000	1474.1000000	1473.5000000	1473.9000000	15859
FXMM	D	20181206	000000	1473.9000000	1474.2000000	1473.9000000	1474.0000000	18392
FXMM	D	20181207	000000	1474.3000000	1474.5000000	1474.3000000	1474.5000000	42014
FXMM	D	20181210	000000	1474.5000000	1475.4000000	1474.5000000	1475.4000000	16179
FXMM	D	20181211	000000	1475.5000000	1475.6000000	1475.4000000	1475.4000000	13835
FXMM	D	20181212	000000	1475.9000000	1475.9000000	1475.7000000	1475.8000000	9924
FXMM	D	20181213	000000	1476.6000000	1476.8000000	1475.9000000	1476.1000000	11772
FXMM	D	20181214	000000	1476.4000000	1476.4000000	1476.2000000	1476.2000000	8893
FXMM	D	20181217	000000	1476.4000000	1477.3000000	1475.8000000	1477.1000000	14024
FXMM	D	20181218	000000	1477.4000000	1477.5000000	1477.3000000	1477.5000000	16226
FXMM	D	20181219	000000	1478.0000000	1479.9000000	1477.6000000	1477.6000000	13492
FXMM	D	20181220	000000	1477.6000000	1478.1000000	1477.6000000	1478.1000000	14043
FXMM	D	20181221	000000	1478.3000000	1493.9000000	1478.3000000	1480.1000000	20564
FXMM	D	20181224	000000	1483.9000000	1487.0000000	1480.1000000	1481.0000000	32004
FXMM	D	20181225	000000	1482.5000000	1482.7000000	1481.9000000	1482.5000000	49318
FXMM	D	20181226	000000	1484.2000000	1484.2000000	1482.7000000	1482.7000000	17888
FXMM	D	20181227	000000	1483.5000000	1486.0000000	1483.3000000	1484.1000000	43627
FXMM	D	20181228	000000	1484.2000000	1492.0000000	1484.2000000	1489.0000000	71957
FXMM	D	20181229	000000	1489.0000000	1490.9000000	1488.2000000	1490.2000000	24044
FXMM	D	20190103	000000	1491.5000000	1497.9000000	1491.0000000	1492.0000000	11668
FXMM	D	20190104	000000	1492.4000000	1492.4000000	1486.0000000	1492.1000000	9700
FXMM	D	20190108	000000	1491.0000000	1493.9000000	1487.4000000	1491.9000000	9564
FXMM	D	20190109	000000	1492.0000000	1492.1000000	1491.3000000	1491.5000000	18327
FXMM	D	20190110	000000	1491.5000000	1491.7000000	1491.5000000	1491.7000000	28233
FXMM	D	20190111	000000	1491.7000000	1491.8000000	1491.6000000	1491.7000000	15758
FXMM	D	20190114	000000	1491.7000000	1492.0000000	1491.7000000	1491.9000000	14704
FXMM	D	20190115	000000	1491.8000000	1492.0000000	1491.8000000	1492.0000000	22575
FXMM	D	20190116	000000	1492.1000000	1492.2000000	1492.0000000	1492.2000000	9656
FXMM	D	20190117	000000	1492.2000000	1492.4000000	1492.2000000	1492.3000000	11411
FXMM	D	20190118	000000	1492.3000000	1493.0000000	1492.3000000	1492.5000000	9177
FXMM	D	20190121	000000	1492.7000000	1494.5000000	1492.5000000	1492.6000000	60684
FXMM	D	20190122	000000	1492.6000000	1492.8000000	1492.6000000	1492.6000000	19721
FXMM	D	20190123	000000	1493.0000000	1493.0000000	1492.7000000	1492.9000000	35270
FXMM	D	20190124	000000	1493.0000000	1494.0000000	1492.9000000	1493.1000000	4802
FXMM	D	20190125	000000	1493.1000000	1493.5000000	1493.1000000	1493.3000000	9252
FXMM	D	20190128	000000	1492.9000000	1493.9000000	1491.3000000	1493.4000000	26008
FXMM	D	20190129	000000	1492.3000000	1493.5000000	1492.3000000	1493.3000000	54397
FXMM	D	20190130	000000	1493.3000000	1493.5000000	1493.3000000	1493.3000000	7814
FXMM	D	20190131	000000	1493.3000000	1493.5000000	1493.3000000	1493.3000000	17265
FXMM	D	20190201	000000	1493.1000000	1493.5000000	1493.1000000	1493.3000000	25652
FXMM	D	20190204	000000	1493.6000000	1494.3000000	1493.5000000	1493.5000000	6497
FXMM	D	20190205	000000	1493.5000000	1493.7000000	1493.5000000	1493.6000000	17338
FXMM	D	20190206	000000	1493.8000000	1493.8000000	1493.5000000	1493.6000000	4451
FXMM	D	20190207	000000	1493.8000000	1494.0000000	1493.5000000	1493.7000000	6798
FXMM	D	20190208	000000	1493.6000000	1493.8000000	1493.6000000	1493.7000000	7582
FXMM	D	20190211	000000	1493.8000000	1493.9000000	1493.7000000	1493.7000000	18338
FXMM	D	20190212	000000	1494.0000000	1495.0000000	1493.8000000	1494.0000000	7457
FXMM	D	20190213	000000	1494.0000000	1494.3000000	1494.0000000	1494.0000000	4900
FXMM	D	20190214	000000	1494.0000000	1494.3000000	1494.0000000	1494.1000000	14484
FXMM	D	20190215	000000	1494.8000000	1495.8000000	1494.2000000	1494.4000000	9499
FXMM	D	20190218	000000	1494.0000000	1494.6000000	1492.1000000	1494.5000000	38677
FXMM	D	20190219	000000	1494.5000000	1494.7000000	1494.5000000	1494.5000000	7474
FXMM	D	20190220	000000	1494.6000000	1494.8000000	1494.1000000	1494.6000000	4269
FXMM	D	20190221	000000	1494.7000000	1495.0000000	1494.7000000	1495.0000000	10588
FXMM	D	20190222	000000	1495.0000000	1495.5000000	1495.0000000	1495.3000000	6514
FXMM	D	20190225	000000	1496.0000000	1496.3000000	1496.0000000	1496.3000000	9338
FXMM	D	20190226	000000	1495.6000000	1496.4000000	1495.6000000	1496.2000000	5741
FXMM	D	20190227	000000	1497.7000000	1497.7000000	1496.2000000	1496.3000000	7778
FXMM	D	20190228	000000	1496.6000000	1496.6000000	1496.4000000	1496.6000000	25729
FXMM	D	20190301	000000	1496.7000000	1496.9000000	1496.7000000	1496.9000000	3548
FXMM	D	20190304	000000	1496.9000000	1497.9000000	1466.9000000	1497.0000000	28666
FXMM	D	20190305	000000	1497.9000000	1497.9000000	1497.2000000	1497.2000000	9875
FXMM	D	20190306	000000	1497.7000000	1498.0000000	1497.7000000	1497.7000000	16947
FXMM	D	20190307	000000	1498.7000000	1549.4000000	1498.5000000	1499.9000000	16925
FXMM	D	20190311	000000	1499.9000000	1501.0000000	1498.7000000	1500.1000000	42506
FXMM	D	20190312	000000	1500.4000000	1500.4000000	1500.0000000	1500.4000000	21449
FXMM	D	20190313	000000	1500.7000000	1500.7000000	1500.5000000	1500.7000000	14387
FXMM	D	20190314	000000	1501.0000000	1501.0000000	1500.8000000	1500.9000000	7038
FXMM	D	20190315	000000	1500.9000000	1501.3000000	1500.9000000	1501.3000000	11053
FXMM	D	20190318	000000	1501.7000000	1502.5000000	1501.7000000	1501.9000000	20729
FXMM	D	20190319	000000	1502.0000000	1502.3000000	1502.0000000	1502.2000000	39679
FXMM	D	20190320	000000	1502.2000000	1502.7000000	1502.2000000	1502.4000000	16452
FXMM	D	20190321	000000	1503.0000000	1503.0000000	1502.5000000	1502.7000000	14592
FXMM	D	20190322	000000	1502.7000000	1503.1000000	1502.7000000	1502.9000000	5965
FXMM	D	20190325	000000	1503.2000000	1503.5000000	1503.2000000	1503.2000000	6201
FXMM	D	20190326	000000	1503.4000000	1503.7000000	1503.4000000	1503.4000000	11835
FXMM	D	20190327	000000	1503.6000000	1503.6000000	1501.3000000	1501.5000000	21482
FXMM	D	20190328	000000	1503.6000000	1504.0000000	1503.6000000	1503.8000000	18822
FXMM	D	20190329	000000	1504.6000000	1504.6000000	1504.3000000	1504.6000000	5816
FXMM	D	20190401	000000	1505.0000000	1505.8000000	1505.0000000	1505.3000000	8634
FXMM	D	20190402	000000	1505.3000000	1514.9000000	1505.3000000	1506.3000000	7493
FXMM	D	20190403	000000	1507.2000000	1507.2000000	1506.1000000	1506.4000000	7530
FXMM	D	20190404	000000	1507.5000000	1507.6000000	1506.5000000	1507.2000000	10030
FXMM	D	20190405	000000	1507.1000000	1508.7000000	1507.1000000	1508.2000000	40793
FXMM	D	20190408	000000	1508.3000000	1510.5000000	1508.3000000	1509.2000000	19928
FXMM	D	20190409	000000	1512.0000000	1512.0000000	1508.8000000	1508.9000000	18843
FXMM	D	20190410	000000	1509.5000000	1510.3000000	1509.0000000	1509.2000000	10006
FXMM	D	20190411	000000	1510.3000000	1510.5000000	1510.0000000	1510.4000000	16969
FXMM	D	20190412	000000	1510.1000000	1511.9000000	1510.1000000	1510.4000000	18736
FXMM	D	20190415	000000	1511.9000000	1511.9000000	1510.4000000	1511.2000000	6784
FXMM	D	20190416	000000	1510.7000000	1511.5000000	1510.7000000	1511.2000000	13537
FXMM	D	20190417	000000	1510.2000000	1511.5000000	1510.2000000	1511.3000000	10484
FXMM	D	20190418	000000	1511.3000000	1513.7000000	1511.3000000	1512.5000000	20261
FXMM	D	20190419	000000	1513.6000000	1513.9000000	1513.5000000	1513.8000000	17507
FXMM	D	20190422	000000	1515.0000000	1515.0000000	1513.9000000	1514.1000000	12712
FXMM	D	20190423	000000	1514.2000000	1514.6000000	1514.2000000	1514.5000000	7594
FXMM	D	20190424	000000	1515.0000000	1515.0000000	1513.2000000	1513.6000000	10809
FXMM	D	20190425	000000	1516.0000000	1516.0000000	1513.1000000	1515.0000000	8104
FXMM	D	20190426	000000	1514.5000000	1517.9000000	1514.4000000	1514.8000000	29227
FXMM	D	20190429	000000	1516.0000000	1519.0000000	1513.0000000	1517.3000000	9562
FXMM	D	20190430	000000	1519.5000000	1519.5000000	1516.9000000	1517.1000000	36648
FXMM	D	20190502	000000	1521.7000000	1521.7000000	1516.8000000	1518.8000000	5011
FXMM	D	20190503	000000	1518.0000000	1520.0000000	1518.0000000	1519.4000000	3970
FXMM	D	20190506	000000	1518.0000000	1521.0000000	1516.8000000	1519.7000000	9398
FXMM	D	20190507	000000	1519.8000000	1521.7000000	1519.0000000	1519.2000000	22931
FXMM	D	20190508	000000	1519.0000000	1520.1000000	1518.7000000	1519.7000000	23676
FXMM	D	20190510	000000	1519.8000000	1521.8000000	1519.8000000	1521.8000000	12924
FXMM	D	20190513	000000	1521.0000000	1522.2000000	1520.9000000	1521.2000000	19110
FXMM	D	20190514	000000	1520.3000000	1520.9000000	1519.9000000	1520.5000000	40642
FXMM	D	20190515	000000	1517.7000000	1522.0000000	1517.7000000	1520.6000000	31134
FXMM	D	20190516	000000	1520.7000000	1522.0000000	1520.7000000	1521.5000000	75179
FXMM	D	20190517	000000	1522.0000000	1522.1000000	1521.9000000	1522.1000000	25134
FXMM	D	20190520	000000	1519.1000000	1522.9000000	1519.0000000	1522.3000000	5852
FXMM	D	20190521	000000	1522.2000000	1522.3000000	1521.3000000	1522.2000000	26054
FXMM	D	20190522	000000	1522.3000000	1525.0000000	1522.3000000	1525.0000000	6312
FXMM	D	20190523	000000	1523.5000000	1524.2000000	1520.1000000	1523.5000000	8566
FXMM	D	20190524	000000	1523.6000000	1526.8000000	1523.2000000	1523.8000000	6386
FXMM	D	20190527	000000	1522.7000000	1525.1000000	1522.5000000	1525.0000000	9724
FXMM	D	20190528	000000	1526.2000000	1526.4000000	1523.2000000	1524.4000000	4325
FXMM	D	20190529	000000	1523.4000000	1524.7000000	1523.3000000	1524.7000000	11323
FXMM	D	20190530	000000	1525.0000000	1527.0000000	1525.0000000	1525.6000000	10777
FXMM	D	20190531	000000	1525.6000000	1527.8000000	1525.6000000	1525.7000000	11012
FXMM	D	20190603	000000	1527.0000000	1527.6000000	1525.5000000	1526.7000000	16275
FXMM	D	20190604	000000	1527.7000000	1527.7000000	1525.2000000	1526.4000000	6678
FXMM	D	20190605	000000	1527.9000000	1527.9000000	1526.5000000	1526.6000000	9078
FXMM	D	20190606	000000	1527.8000000	1527.9000000	1527.0000000	1527.8000000	11475
FXMM	D	20190607	000000	1528.0000000	1528.3000000	1527.0000000	1528.1000000	6080
FXMM	D	20190610	000000	1528.3000000	1529.5000000	1528.3000000	1529.1000000	22558
FXMM	D	20190611	000000	1525.4000000	1530.0000000	1525.4000000	1528.7000000	10809
FXMM	D	20190613	000000	1529.0000000	1533.0000000	1527.0000000	1530.5000000	13118
FXMM	D	20190614	000000	1531.6000000	1532.9000000	1529.0000000	1530.3000000	8467
FXMM	D	20190617	000000	1530.0000000	1531.0000000	1529.2000000	1530.7000000	13420
FXMM	D	20190618	000000	1530.0000000	1531.0000000	1530.0000000	1530.8000000	5476
FXMM	D	20190619	000000	1532.9000000	1532.9000000	1530.0000000	1531.2000000	15954
FXMM	D	20190620	000000	1530.0000000	1533.0000000	1529.2000000	1532.0000000	39728
FXMM	D	20190621	000000	1531.0000000	1532.6000000	1530.4000000	1531.7000000	14648
FXMM	D	20190624	000000	1532.6000000	1533.7000000	1532.6000000	1533.1000000	10819
FXMM	D	20190625	000000	1533.0000000	1533.0000000	1532.7000000	1533.0000000	12890
FXMM	D	20190626	000000	1533.0000000	1533.4000000	1531.1000000	1533.0000000	9628
FXMM	D	20190627	000000	1533.5000000	1534.9000000	1533.5000000	1533.8000000	9758
FXMM	D	20190628	000000	1534.9000000	1535.0000000	1534.2000000	1534.2000000	9211
FXMM	D	20190701	000000	1534.2000000	1538.8000000	1531.5000000	1535.3000000	13877
FXMM	D	20190702	000000	1534.5000000	1537.0000000	1534.5000000	1534.7000000	5468
FXMM	D	20190703	000000	1534.8000000	1535.1000000	1534.8000000	1535.0000000	24229
FXMM	D	20190704	000000	1536.9000000	1536.9000000	1535.9000000	1536.1000000	9097
FXMM	D	20190705	000000	1536.5000000	1538.5000000	1536.2000000	1536.5000000	3570
FXMM	D	20190708	000000	1536.5000000	1538.5000000	1535.3000000	1537.0000000	7445
FXMM	D	20190709	000000	1537.6000000	1539.8000000	1534.1000000	1536.5000000	12555
FXMM	D	20190710	000000	1538.6000000	1538.7000000	1536.6000000	1536.9000000	7781
FXMM	D	20190711	000000	1536.8000000	1538.0000000	1535.2000000	1537.6000000	6325
FXMM	D	20190712	000000	1538.0000000	1539.9000000	1537.9000000	1537.9000000	9024
FXMM	D	20190715	000000	1537.9000000	1539.2000000	1536.5000000	1538.5000000	7868
FXMM	D	20190716	000000	1539.8000000	1540.1000000	1538.0000000	1540.0000000	25201
FXMM	D	20190717	000000	1539.0000000	1539.9000000	1538.7000000	1539.0000000	36338
FXMM	D	20190718	000000	1540.0000000	1540.1000000	1538.1000000	1540.1000000	7896
